,Invoicedate,Distributor,GroupId,Type,Provincename,MatNo,MaterialName,New_Volume(L),Points
7566,8/2/2023,B,ERW_BM2U2020110133,Retails,Ratchaburi,143507,"M SUPER 2000 10W40 ,4/4+1",120,2
7567,25/3/2023,B,ERW_BM2U2020110149,Retails,NakhonPathom,143507,"M SUPER 2000 10W40 ,4/4+1",7300,2
7568,31/5/2023,B,ERW_BM2U2020110149,Retails,NakhonPathom,143507,"M SUPER 2000 10W40 ,4/4+1",5540,2
7569,22/2/2023,B,ERW_BM2U2020110062,Retails,NakhonPathom,143507,"M SUPER 2000 10W40 ,4/4+1",520,2
7570,9/5/2023,B,ERW_B5CM2020120011,Retails,NakhonPathom,143507,"M SUPER 2000 10W40 ,4/4+1",6800,2
7571,2/5/2023,B,ERW_BM2U2020110073,Retails,Bangkok,143507,"M SUPER 2000 10W40 ,4/4+1",840,2
7572,31/5/2023,B,ERW_BM2U2020110126,Retails,SamutSakhon,143507,"M SUPER 2000 10W40 ,4/4+1",4880,2
7573,25/3/2023,B,ERW_BM2U2020110072,Retails,Bangkok,143507,"M SUPER 2000 10W40 ,4/4+1",7920,2
7574,18/1/2023,B,ERW_B2XK2021090001,Retails,Kanchanaburi,143507,"M SUPER 2000 10W40 ,4/4+1",4560,2
7575,29/4/2023,B,ERW_BM2U2020110053,Retails,NakhonPathom,143507,"M SUPER 2000 10W40 ,4/4+1",6280,2
7576,24/5/2023,B,ERW_BM2U2020110084,Retails,NakhonPathom,143507,"M SUPER 2000 10W40 ,4/4+1",1340,2
7577,11/1/2023,B,ERW_BM2U2020110026,Retails,NakhonPathom,143507,"M SUPER 2000 10W40 ,4/4+1",5280,2
7578,17/2/2023,B,ERW_BM2U2020110026,Retails,NakhonPathom,143507,"M SUPER 2000 10W40 ,4/4+1",1540,2
7579,25/5/2023,B,ERW_BM2U2020110026,Retails,NakhonPathom,143507,"M SUPER 2000 10W40 ,4/4+1",5620,2
7580,28/4/2023,B,ERW_BM2U2020110026,Retails,NakhonPathom,143507,"M SUPER 2000 10W40 ,4/4+1",7160,2
7581,25/3/2023,B,ERW_BM2U2020110077,Retails,SamutSakhon,143507,"M SUPER 2000 10W40 ,4/4+1",9760,2
7582,10/1/2023,B,ERW_BM2U2020110133,Retails,Ratchaburi,143507,"M SUPER 2000 10W40 ,4/4+1",7040,2
7583,3/10/2023,B,ERW_B5CM2020120001,Retails,SamutSakhon,143507,"M SUPER 2000 10W40 ,4/4+1",4420,2
7584,23/3/2023,B,ERW_B5CM2020120001,Retails,SamutSakhon,143507,"M SUPER 2000 10W40 ,4/4+1",5580,2
7585,28/3/2023,B,ERW_BM2U2020110004,Retails,SamutSakhon,143507,"M SUPER 2000 10W40 ,4/4+1",1240,2
7586,26/4/2023,B,ERW_BM2U2020110004,Retails,SamutSakhon,143507,"M SUPER 2000 10W40 ,4/4+1",7100,2
7587,24/3/2023,B,ERW_BM2U2020110013,Retails,Ratchaburi,143507,"M SUPER 2000 10W40 ,4/4+1",8860,2
7588,14/1/2023,B,ERW_BM2U2020110013,Retails,Ratchaburi,143507,"M SUPER 2000 10W40 ,4/4+1",4380,2
7589,18/4/2023,B,ERW_BM2U2020110041,Retails,NakhonPathom,143507,"M SUPER 2000 10W40 ,4/4+1",5420,2
7590,27/3/2023,B,ERW_BM2U2020110073,Retails,Bangkok,143507,"M SUPER 2000 10W40 ,4/4+1",8120,2
7591,31/5/2023,B,ERW_BM2U2020110075,Retails,Bangkok,143507,"M SUPER 2000 10W40 ,4/4+1",9300,2
7592,8/6/2023,B,ERW_BM2U2020110086,Retails,PrachuapKhiriKhan,143507,"M SUPER 2000 10W40 ,4/4+1",2560,2
7593,26/1/2023,B,ERW_BM2U2020110149,Retails,NakhonPathom,143507,"M SUPER 2000 10W40 ,4/4+1",4180,2
7594,4/5/2023,B,ERW_BM2U2020110151,Retails,Bangkok,143507,"M SUPER 2000 10W40 ,4/4+1",8980,2
7595,4/5/2023,B,ERW_BM2U2020110163,Retails,NakhonPathom,143507,"M SUPER 2000 10W40 ,4/4+1",7620,2
7596,18/2/2023,B,ERW_BXG52021040275,Retails,PrachuapKhiriKhan,143507,"M SUPER 2000 10W40 ,4/4+1",5220,2
7597,17/5/2023,B,ERW_BXG52021040275,Retails,PrachuapKhiriKhan,143507,"M SUPER 2000 10W40 ,4/4+1",2900,2
7598,6/5/2023,B,ERW_BM2U2020110072,Retails,Bangkok,143507,"M SUPER 2000 10W40 ,4/4+1",4220,2
7599,2/3/2023,B,ERW_BM2U2020110072,Retails,Bangkok,143507,"M SUPER 2000 10W40 ,4/4+1",7560,2
7600,30/1/2023,B,ERW_BBH22023020002,Retails,Ratchaburi,143507,"M SUPER 2000 10W40 ,4/4+1",7060,2
7601,5/4/2023,B,ERW_BM2U2020110084,Retails,NakhonPathom,143507,"M SUPER 2000 10W40 ,4/4+1",2480,2
7602,31/5/2023,B,ERW_BM2U2020110004,Retails,SamutSakhon,143507,"M SUPER 2000 10W40 ,4/4+1",5080,2
7603,23/3/2023,B,ERW_BM2U2020110041,Retails,NakhonPathom,143507,"M SUPER 2000 10W40 ,4/4+1",1220,2
7604,12/5/2023,B,ERW_BM2U2020110068,Retails,Bangkok,143507,"M SUPER 2000 10W40 ,4/4+1",320,2
7605,30/5/2023,B,ERW_BM2U2020110077,Retails,SamutSakhon,143507,"M SUPER 2000 10W40 ,4/4+1",1080,2
7606,8/5/2023,B,ERW_BM2U2020110108,Retails,Kanchanaburi,143507,"M SUPER 2000 10W40 ,4/4+1",1560,2
7607,4/3/2023,B,ERW_BM2U2020110126,Retails,SamutSakhon,143507,"M SUPER 2000 10W40 ,4/4+1",9780,2
7608,25/1/2023,B,ERW_BM2U2020110153,Retails,Bangkok,143507,"M SUPER 2000 10W40 ,4/4+1",9800,2
7609,30/1/2023,B,ERW_BM2U2020110163,Retails,NakhonPathom,143507,"M SUPER 2000 10W40 ,4/4+1",1400,2
7610,7/2/2023,B,ERW_BM2U2020110182,Retails,Bangkok,143507,"M SUPER 2000 10W40 ,4/4+1",2360,2
7611,4/4/2023,B,ERW_BM2U2020110182,Retails,Bangkok,143507,"M SUPER 2000 10W40 ,4/4+1",8920,2
7612,23/5/2023,B,ERW_BM2U2020110182,Retails,Bangkok,143507,"M SUPER 2000 10W40 ,4/4+1",5780,2
7613,14/3/2023,B,ERW_BM2U2020110182,Retails,Bangkok,143507,"M SUPER 2000 10W40 ,4/4+1",6060,2
7614,16/2/2023,B,ERW_BM2U2020110182,Retails,Bangkok,143507,"M SUPER 2000 10W40 ,4/4+1",3160,2
7615,23/5/2023,B,ERW_BPWJ2022120001,Retails,Bangkok,143507,"M SUPER 2000 10W40 ,4/4+1",9880,2
7616,18/1/2023,B,ERW_BPWJ2022120001,Retails,Bangkok,143507,"M SUPER 2000 10W40 ,4/4+1",2240,2
7617,31/5/2023,B,ERW_BXEO2021030008,Retails,Nonthaburi,143507,"M SUPER 2000 10W40 ,4/4+1",3640,2
7618,25/3/2023,B,ERW_BXEO2021030008,Retails,Nonthaburi,143507,"M SUPER 2000 10W40 ,4/4+1",6340,2
7619,29/3/2023,B,ERW_BXEO2021030008,Retails,Nonthaburi,143507,"M SUPER 2000 10W40 ,4/4+1",1480,2
7620,5/1/2023,B,ERW_BXG52021040275,Retails,PrachuapKhiriKhan,143507,"M SUPER 2000 10W40 ,4/4+1",3900,2
7621,22/3/2023,B,ERW_BY6B2023030001,Retails,SamutSakhon,143507,"M SUPER 2000 10W40 ,4/4+1",7820,2
7622,18/1/2023,B,ERW_B2XK2021090001,Retails,Kanchanaburi,139759,"M SUPER 2000 TURBO 10W30 ,12/1",7880,2
7623,21/4/2023,B,ERW_B2XK2021090001,Retails,Kanchanaburi,139759,"M SUPER 2000 TURBO 10W30 ,12/1",8680,2
7624,20/1/2023,B,ERW_BM2U2020110040,Retails,Chainat,139759,"M SUPER 2000 TURBO 10W30 ,12/1",9860,2
7625,30/3/2023,B,ERW_BM2U2020110053,Retails,NakhonPathom,139759,"M SUPER 2000 TURBO 10W30 ,12/1",3132,2
7626,24/4/2023,B,ERW_BM2U2020110053,Retails,NakhonPathom,139759,"M SUPER 2000 TURBO 10W30 ,12/1",5616,2
7627,28/2/2023,B,ERW_BM2U2020110053,Retails,Ratchaburi,139759,"M SUPER 2000 TURBO 10W30 ,12/1",3516,2
7628,31/1/2023,B,ERW_BM2U2020110053,Retails,Ratchaburi,139759,"M SUPER 2000 TURBO 10W30 ,12/1",420,2
7629,10/5/2023,B,ERW_BM2U2020110014,Reseller,SUPERhanBuri,139759,"M SUPER 2000 TURBO 10W30 ,12/1",5472,2
7630,6/1/2023,B,ERW_BM2U2020110030,Reseller,Ratchaburi,139759,"M SUPER 2000 TURBO 10W30 ,12/1",2952,2
7631,8/4/2023,B,ERW_BM2U2020110036,Reseller,Ratchaburi,139759,"M SUPER 2000 TURBO 10W30 ,12/1",456,2
7632,20/4/2023,B,ERW_BM2U2020110038,Retails,NakhonPathom,139759,"M SUPER 2000 TURBO 10W30 ,12/1",432,2
7633,26/4/2023,B,ERW_BM2U2020110149,Retails,NakhonPathom,139759,"M SUPER 2000 TURBO 10W30 ,12/1",480,2
7634,5/4/2023,B,ERW_BM2U2020110173,Retails,SUPERhanBuri,139759,"M SUPER 2000 TURBO 10W30 ,12/1",3996,2
7635,20/1/2023,B,ERW_BM2U2020110173,Retails,SUPERhanBuri,139759,"M SUPER 2000 TURBO 10W30 ,12/1",5016,2
7636,23/3/2023,B,ERW_BHGO2023040004,Retails,NakhonPathom,139759,"M SUPER 2000 TURBO 10W30 ,12/1",5796,2
7637,1/3/2023,B,ERW_BM2U2020110036,Reseller,Ratchaburi,139759,"M SUPER 2000 TURBO 10W30 ,12/1",5076,2
7638,19/1/2023,B,ERW_BM2U2020110041,Retails,NakhonPathom,139759,"M SUPER 2000 TURBO 10W30 ,12/1",1236,2
7639,27/4/2023,B,ERW_BM2U2020110077,Retails,SamutSakhon,139759,"M SUPER 2000 TURBO 10W30 ,12/1",4788,2
7640,7/1/2023,B,ERW_BM2U2020110077,Retails,SamutSakhon,139759,"M SUPER 2000 TURBO 10W30 ,12/1",3456,2
7641,4/3/2023,B,ERW_BM2U2020110077,Retails,SamutSakhon,139759,"M SUPER 2000 TURBO 10W30 ,12/1",4884,2
7642,3/4/2023,B,ERW_BM2U2020110077,Retails,SamutSakhon,139759,"M SUPER 2000 TURBO 10W30 ,12/1",2652,2
7643,28/3/2023,B,ERW_BM2U2020110083,Retails,Kanchanaburi,139759,"M SUPER 2000 TURBO 10W30 ,12/1",1284,2
7644,12/5/2023,B,ERW_BM2U2020110088,Retails,PrachuapKhiriKhan,139759,"M SUPER 2000 TURBO 10W30 ,12/1",2172,2
7645,6/4/2023,B,ERW_BM2U2020110116,Retails,SamutSakhon,139759,"M SUPER 2000 TURBO 10W30 ,12/1",4008,2
7646,31/3/2023,B,ERW_BM2U2020110030,Reseller,Ratchaburi,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",12376,2
7647,31/3/2023,B,ERW_BM2U2020110142,Reseller,SUPERhanBuri,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",3528,2
7648,25/5/2023,B,ERW_BM2U2020110177,Retails,NakhonPathom,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",7616,2
7649,31/5/2023,B,ERW_BM2U2020110040,Retails,Chainat,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",7280,2
7650,23/5/2023,B,ERW_BM2U2020110172,Retails,Kanchanaburi,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",7420,2
7651,23/3/2023,B,ERW_BM2U2020110177,Retails,NakhonPathom,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",6216,2
7652,21/4/2023,B,ERW_B2XK2021090001,Retails,Kanchanaburi,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",13356,2
7653,27/3/2023,B,ERW_B4642020110006,Reseller,Kanchanaburi,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",8260,2
7654,26/5/2023,B,ERW_BH4O2022010003,Retails,SUPERhanBuri,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",2296,2
7655,25/3/2023,B,ERW_BM2U2020110053,Retails,NakhonPathom,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",11116,2
7656,12/5/2023,B,ERW_BM2U2020110053,Retails,NakhonPathom,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",9940,2
7657,25/3/2023,B,ERW_BM2U2020110002,Retails,NakhonPathom,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",2576,2
7658,24/5/2023,B,ERW_BM2U2020110036,Reseller,Ratchaburi,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",4312,2
7659,31/3/2023,B,ERW_BM2U2020110036,Reseller,Ratchaburi,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",4312,2
7660,6/5/2023,B,ERW_BM2U2020110146,Reseller,PrachuapKhiriKhan,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",12348,2
7661,19/4/2023,B,ERW_BM2U2020110177,Retails,NakhonPathom,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",6552,2
7662,24/3/2023,B,ERW_BM2U2020110062,Retails,NakhonPathom,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",8260,2
7663,26/5/2023,B,ERW_BM2U2020110102,Retails,NakhonPathom,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",1680,2
7664,23/3/2023,B,ERW_BM2U2020110127,Reseller,Kanchanaburi,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",10668,2
7665,17/5/2023,B,ERW_BM2U2020110014,Reseller,SUPERhanBuri,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",5012,2
7666,29/5/2023,B,ERW_BM2U2020110014,Reseller,SUPERhanBuri,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",11984,2
7667,3/4/2023,B,ERW_BM2U2020110109,Retails,NakhonPathom,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",7644,2
7668,31/5/2023,B,ERW_BM2U2020110116,Retails,SamutSakhon,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",2044,2
7669,30/3/2023,B,ERW_BM2U2020110127,Reseller,Kanchanaburi,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",3444,2
7670,31/5/2023,B,ERW_BM2U2020110149,Retails,NakhonPathom,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",196,2
7671,25/5/2023,B,ERW_B4642020110007,Retails,Ratchaburi,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",11592,2
7672,29/3/2023,B,ERW_B4642020110007,Retails,Ratchaburi,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",12264,2
7673,24/5/2023,B,ERW_B5CM2020120008,Retails,SamutSakhon,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",3724,2
7674,5/4/2023,B,ERW_B5CM2020120011,Retails,NakhonPathom,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",8064,2
7675,22/3/2023,B,ERW_BH4O2022010003,Retails,SUPERhanBuri,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",1148,2
7676,12/5/2023,B,ERW_BH4O2022010003,Retails,SUPERhanBuri,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",6692,2
7677,23/3/2023,B,ERW_BM2U2020110102,Retails,NakhonPathom,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",8232,2
7678,24/4/2023,B,ERW_BM2U2020110053,Retails,NakhonPathom,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",1092,2
7679,24/4/2023,B,ERW_BM2U2020110002,Retails,NakhonPathom,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",5404,2
7680,24/5/2023,B,ERW_BM2U2020110002,Retails,NakhonPathom,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",11396,2
7681,29/3/2023,B,ERW_BM2U2020110005,Reseller,Bangkok,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",2240,2
7682,25/3/2023,B,ERW_BM2U2020110014,Reseller,SUPERhanBuri,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",4816,2
7683,29/5/2023,B,ERW_BM2U2020110109,Retails,NakhonPathom,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",11060,2
7684,31/5/2023,B,ERW_BM2U2020110126,Retails,SamutSakhon,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",7112,2
7685,8/4/2023,B,ERW_BM2U2020110149,Retails,NakhonPathom,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",13328,2
7686,25/4/2023,B,ERW_BM2U2020110153,Retails,Bangkok,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",1736,2
7687,30/3/2023,B,ERW_BM2U2020110173,Retails,SUPERhanBuri,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",13160,2
7688,2/5/2023,B,ERW_BM2U2020110173,Retails,SUPERhanBuri,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",11340,2
7689,26/5/2023,B,ERW_BM2U2020110173,Retails,SUPERhanBuri,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",10024,2
7690,8/4/2023,B,ERW_BM2U2020110177,Retails,NakhonPathom,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",5292,2
7691,26/5/2023,B,ERW_BM2U2020110035,Reseller,SUPERhanBuri,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",12964,2
7692,29/5/2023,B,ERW_BM2U2020110131,Retails,Bangkok,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",9716,2
7693,29/3/2023,B,ERW_BXEO2021030005,Retails,Bangkok,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",8652,2
7694,31/5/2023,B,ERW_BXG52021040275,Retails,PrachuapKhiriKhan,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",9128,2
7695,18/4/2023,B,ERW_BM2U2020110126,Retails,SamutSakhon,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",6524,2
7696,29/3/2023,B,ERW_B5CM2020120008,Retails,SamutSakhon,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",2464,2
7697,31/5/2023,B,ERW_BM2U2020110084,Retails,NakhonPathom,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",5152,2
7698,4/4/2023,B,ERW_BM2U2020110018,Retails,PrachuapKhiriKhan,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",6076,2
7699,17/5/2023,B,ERW_BM2U2020110018,Retails,PrachuapKhiriKhan,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",1064,2
7700,5/7/2023,B,ERW_BM2U2020110018,Retails,PrachuapKhiriKhan,145577,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",7588,2
7701,24/3/2023,B,ERW_BM2U2020110026,Retails,NakhonPathom,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",6244,2
7702,25/5/2023,B,ERW_BM2U2020110026,Retails,NakhonPathom,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",4340,2
7703,30/5/2023,B,ERW_BM2U2020110077,Retails,SamutSakhon,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",13216,2
7704,26/5/2023,B,ERW_BM2U2020110081,Retails,Ratchaburi,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",8596,2
7705,28/4/2023,B,ERW_BM2U2020110081,Retails,Ratchaburi,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",4536,2
7706,23/3/2023,B,ERW_BM2U2020110081,Retails,Ratchaburi,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",9716,2
7707,12/5/2023,B,ERW_BM2U2020110088,Retails,PrachuapKhiriKhan,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",5712,2
7708,6/4/2023,B,ERW_BM2U2020110116,Retails,SamutSakhon,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",7616,2
7709,26/5/2023,B,ERW_BM2U2020110122,Retails,NakhonPathom,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",1540,2
7710,8/4/2023,B,ERW_BM2U2020110122,Retails,NakhonPathom,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",896,2
7711,25/3/2023,B,ERW_BM2U2020110125,Retails,Kanchanaburi,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",13832,2
7712,5/5/2023,B,ERW_BM2U2020110125,Retails,Kanchanaburi,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",3248,2
7713,24/3/2023,B,ERW_BM2U2020110135,Retails,Bangkok,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",3920,2
7714,25/4/2023,B,ERW_BM2U2020110149,Retails,NakhonPathom,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",5292,2
7715,24/3/2023,B,ERW_BXG52021040275,Retails,PrachuapKhiriKhan,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",12908,2
7716,2/5/2023,B,ERW_BXG52021040275,Retails,PrachuapKhiriKhan,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",13860,2
7717,6/5/2023,B,ERW_BM2U2020110072,Retails,Bangkok,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",3024,2
7718,5/4/2023,B,ERW_B5CM2020120001,Retails,SamutSakhon,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",11900,2
7719,5/4/2023,B,ERW_BM2U2020110084,Retails,NakhonPathom,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",9100,2
7720,18/4/2023,B,ERW_BM2U2020110041,Retails,NakhonPathom,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",1232,2
7721,23/3/2023,B,ERW_BM2U2020110075,Retails,Bangkok,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",1876,2
7722,29/3/2023,B,ERW_BM2U2020110126,Retails,SamutSakhon,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",9912,2
7723,2/5/2023,B,ERW_BM2U2020110126,Retails,SamutSakhon,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",3108,2
7724,22/3/2023,B,ERW_BM2U2020110062,Retails,NakhonPathom,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",4396,2
7725,5/5/2023,B,ERW_B5CM2020120001,Retails,SamutSakhon,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",5320,2
7726,20/4/2023,B,ERW_BBH22023020002,Retails,Ratchaburi,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",11816,2
7727,26/4/2023,B,ERW_BM2U2020110026,Retails,NakhonPathom,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",6692,2
7728,19/5/2023,B,ERW_BM2U2020110073,Retails,Bangkok,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",12348,2
7729,27/3/2023,B,ERW_BM2U2020110073,Retails,Bangkok,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",336,2
7730,22/3/2023,B,ERW_BM2U2020110075,Retails,Bangkok,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",7560,2
7731,25/3/2023,B,ERW_BM2U2020110077,Retails,SamutSakhon,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",12768,2
7732,22/5/2023,B,ERW_BM2U2020110110,Retails,NakhonPathom,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",8372,2
7733,28/4/2023,B,ERW_BXG52021040275,Retails,PrachuapKhiriKhan,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",5992,2
7734,22/3/2023,B,ERW_BY6B2023030001,Retails,SamutSakhon,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",3780,2
7735,22/5/2023,B,ERW_BY6B2023030001,Retails,SamutSakhon,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",5880,2
7736,25/3/2023,B,ERW_BM2U2020110072,Retails,Bangkok,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",1232,2
7737,15/5/2023,B,ERW_B4IR2021010005,Retails,SUPERhanBuri,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",6384,2
7738,31/5/2023,B,ERW_B4IR2021010005,Retails,SUPERhanBuri,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",10724,2
7739,27/5/2023,B,ERW_B5CM2020120001,Retails,SamutSakhon,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",8904,2
7740,23/3/2023,B,ERW_B5CM2020120001,Retails,SamutSakhon,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",4256,2
7741,24/3/2023,B,ERW_BM2U2020110013,Retails,Ratchaburi,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",9604,2
7742,26/5/2023,B,ERW_BM2U2020110013,Retails,Ratchaburi,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",11480,2
7743,8/5/2023,B,ERW_BM2U2020110022,Retails,PrachuapKhiriKhan,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",6748,2
7744,18/4/2023,B,ERW_BM2U2020110034,Retails,NakhonPathom,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",5488,2
7745,18/4/2023,B,ERW_BM2U2020110038,Retails,NakhonPathom,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",8988,2
7746,23/3/2023,B,ERW_BM2U2020110038,Retails,NakhonPathom,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",8792,2
7747,16/5/2023,B,ERW_BM2U2020110038,Retails,NakhonPathom,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",10724,2
7748,23/5/2023,B,ERW_BM2U2020110039,Retails,NakhonPathom,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",11872,2
7749,23/3/2023,B,ERW_BM2U2020110041,Retails,NakhonPathom,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",13468,2
7750,21/4/2023,B,ERW_BM2U2020110105,Retails,Bangkok,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",6188,2
7751,18/4/2023,B,ERW_BM2U2020110121,Retails,NakhonPathom,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",112,2
7752,23/5/2023,B,ERW_BM2U2020110121,Retails,NakhonPathom,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",1652,2
7753,3/5/2023,B,ERW_BM2U2020110163,Retails,NakhonPathom,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",13468,2
7754,5/4/2023,B,ERW_BM2U2020110174,Retails,NakhonPathom,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",12908,2
7755,8/5/2023,B,ERW_BXEO2021030004,Retails,N\A,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",3164,2
7756,27/3/2023,B,ERW_B4IR2021010005,Retails,SUPERhanBuri,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",13244,2
7757,18/4/2023,B,ERW_B4IR2021010005,Retails,SUPERhanBuri,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",6860,2
7758,27/5/2023,B,ERW_B4IR2021010005,Retails,SUPERhanBuri,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",4732,2
7759,13/5/2023,B,ERW_BGN12023060001,Retails,Bangkok,143629,"M SUPER 2000 TURBOSPEED 10W30 ,4/7",11396,2
